time,battery_power_mw,battery_energy_mwh,grid_purchase_mw,price_yuan_per_kwh
2026-01-01 00:00:00,-30.0,21.61474508437579,62.573999999999984,0.336
2026-01-01 00:15:00,-3.7790310058081467,20.558473807117487,76.45156899419186,0.336
2026-01-01 00:30:00,2.384327243905779,21.091625586915292,89.47722724390576,0.336
2026-01-01 00:45:00,-13.151255398218861,17.415737954430487,103.82564460178114,0.336
2026-01-01 01:00:00,-8.439987405717789,15.056689758377102,115.50471259428222,0.336
2026-01-01 01:15:00,-25.977065908527397,7.795879104944652,103.2660340914726,0.336
2026-01-01 01:30:00,-14.914740170201705,3.6270824940299278,105.4086598297983,0.336
2026-01-01 01:45:00,-12.97664482664063,0.0,94.68975517335936,0.336
2026-01-01 02:00:00,30.0,6.7082039324993685,139.33660000000003,0.165
2026-01-01 02:15:00,24.497826325744036,12.186084429034125,134.506726325744,0.165
2026-01-01 02:30:00,15.089942468402496,15.56029814262502,142.8380424684025,0.165
2026-01-01 02:45:00,30.0,22.26850207512439,181.4132,0.165
2026-01-01 03:00:00,6.955351904852979,23.82376604179278,138.84335190485297,0.165
2026-01-01 03:15:00,-1.456967219642669,23.416531323779047,121.15353278035731,0.165
2026-01-01 03:30:00,1.8473044000226935,23.829601145137566,127.01580440002269,0.165
2026-01-01 03:45:00,23.86408487601141,29.16577274549618,165.79558487601142,0.165
2026-01-01 04:00:00,13.911470881762257,32.27647220135911,160.47757088176226,0.165
2026-01-01 04:15:00,16.21712533020601,35.90273166515655,136.97402533020602,0.165
2026-01-01 04:30:00,14.462127053517023,39.136561584246834,133.06022705351705,0.165
2026-01-01 04:45:00,8.550644069088605,41.04854372323559,106.8416440690886,0.165
2026-01-01 05:00:00,26.823765679884495,47.04652007051035,123.9766656798845,0.165
2026-01-01 05:15:00,8.360663107905365,48.916021175135455,110.48576310790537,0.165
2026-01-01 05:30:00,11.967351979288665,51.59200242877107,106.07545197928866,0.165
2026-01-01 05:45:00,19.413857821554693,55.933073008222294,103.4720578215547,0.165
2026-01-01 06:00:00,-3.0066959810916405,55.09267593304775,96.68800401890836,0.165
2026-01-01 06:15:00,18.102345954491202,59.14048354369382,107.66674595449119,0.165
2026-01-01 06:30:00,3.8438744481606992,60.0,68.1143744481607,0.165
2026-01-01 06:45:00,0.0,60.0,72.0977,0.165
2026-01-01 07:00:00,-10.808725744875822,56.9788693105382,50.55087425512418,0.165
2026-01-01 07:15:00,8.243368901081272,58.822142633180746,70.66476890108129,0.165
